SHA256_Value,Verdict,Classification_tags,Mitre_Attack_Techniques
5aea4dd0378cf0106d995704e5bf67999901d54bac3a080c7a2d7fcd207157f3,malicious,[],"['Modify Registry', 'Service Execution', 'System Network Configuration Discovery', 'New Service', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
1945401808632dcf28b2087a1c660ace3cad322375c9fa0fbec963134a546146,malicious,[],"['Modify Registry', 'Service Execution', 'Query Registry', 'Data Compressed', 'Peripheral Device Discovery']"
ad4b69f94a921516b09b59701905cbff7903814d0c5fc7291fa8ee5f28b239eb,malicious,[],"['Modify Registry', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
6fb9b7a9b1f7912555145a341f4e3f5ca9327ef270caaeb296fa9cec77f158a5,malicious,['evasive'],"['Kernel Modules and Extensions', 'Modify Registry', 'File Deletion', 'Service Execution', 'Bootkit', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
50a3e9282c99a3d3656606892415fd276dae86005aa8af0cabdb75892ccd1f9e,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry']"
7d3b4787d1b55676043acdd07147da47380e8c144861c3a0349d82c1bb83d345,malicious,[],"['Data Compressed', 'Query Registry', 'Peripheral Device Discovery', 'Modify Registry']"
0c858158935a9d59a8b09a27749e23cfd42d93ea6e5a4112cb74afb74a98d199,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry']"
56dededa09c602a20079ec6aa5b5be0cab897c92f2b5ad98c9d9c1f401b13fd7,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry', 'Hooking']"
044f11d02b3d2c93e2ec99246e4ccdb8c058276324adc7bd3a0edafe5bf7cc8b,malicious,[],"['Modify Registry', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
397e054981e16af9cc59d62897d9cf037470289df8844f1b6121d5e2fb6afbf0,malicious,['evasive'],"['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
eac45d1213dc741558218701fd85312e35e3a313ecaceddd9e2568b5b60b536a,malicious,['evasive'],"['Query Registry', 'Modify Registry', 'Hooking']"
cec531f841c905c36028fe17f1252c1b4444bd2007e5f10026a5cb6210562f2d,malicious,[],"['Data Compressed', 'Peripheral Device Discovery', 'Modify Registry', 'Hooking']"
04a3b9f42765acfae4767a56843a211235670c486e43e4c58eb5f5e97252d7ca,malicious,[],"['System Information Discovery', 'Remote Desktop Protocol']"
58ec0703bf7b5c9c35863fe0b4ea87328aefe295e52e1794cd7cfa0328b8e12d,malicious,[],"['System Information Discovery', 'Remote Desktop Protocol']"
9bafe20ec2efd9667ecbfd17f1aaf18097bb78f082b7c2972454607e35638549,malicious,['evasive'],"['Uncommonly Used Port', 'File Deletion', 'Modify Registry', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Clipboard Data', 'File and Directory Discovery', 'Input Capture', 'System Information Discovery', 'Peripheral Device Discovery', 'Email Collection', 'Data Compressed', 'Software Packing', 'Kernel Modules and Extensions', 'Process Discovery', 'Registry Run Keys / Start Folder']"
2b18df61f23936184c8e6441a905ba1ffd8e8cf2aca789f19af0eb7162f9883f,malicious,[],['Remote Desktop Protocol']
f3ad7f8f00ffe7efce17f6b5b8667ef82c6df2c655bbafa9b637657465403a85,malicious,['evasive'],"['Kernel Modules and Extensions', 'Clipboard Data', 'File and Directory Discovery', 'Input Capture', 'Access Token Manipulation', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Data Compressed', 'System Information Discovery']"
853fb4e85d8b0ad7c156ad6d3fc4b0340c8b29fa0548a3df758e7845ba8b23ae,malicious,[],"['Windows Management Instrumentation', 'Remote Desktop Protocol', 'System Time Discovery', 'Data Compressed', 'System Information Discovery']"
b670fe2d803705f811b5a0c9e69ccfec3a6c3a31cfd42a30d9e8902af7b9ed80,malicious,[],"['Service Execution', 'Remote Desktop Protocol']"
586bfcdacc303a9053ea56125b6b05955b2bf063a60f334d733fe1012865522b,malicious,[],"['File Deletion', 'File and Directory Discovery', 'Query Registry', 'System Time Discovery', 'Process Injection']"
58898bd42c5bd3bf9b1389f0eee5b39cd59180e8370eb9ea838a0b327bd6fe47,malicious,[],"['Data Compressed', 'Remote Desktop Protocol']"
c05e2dab77349cd639aa837e7e121710b8a0718d8fc93fb4cc6458ae90e5c597,malicious,"['wannacry', 'wanacrypt0r', 'ransomware', 'phishing', 'wcry']","['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Network Service Scanning']"
35c0e0c0e70565cfdc78ac708e122c2f65059ea337216418d674a343da90927e,malicious,['ransomware'],"['Kernel Modules and Extensions', 'Uncommonly Used Port', 'Modify Registry', 'Service Execution', 'Remote Desktop Protocol', 'System Network Configuration Discovery', 'New Service', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
b179ff6896e19f4580172d540da9c911cc743ad3bbc5c96b8dbac98cadefa573,malicious,[],"['Hooking', 'System Time Discovery', 'Local Job Scheduling']"
1813e8595caccc3fa07d94e1db76be72c3c9b3945db23a6c4969a342c387f043,malicious,['evasive'],"['Kernel Modules and Extensions', 'Clipboard Data', 'File and Directory Discovery', 'Input Capture', 'Access Token Manipulation', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
408f340278a54c0f0e971c12ffebcd127ffb4da5f1af0936187ccf2ea0fe2d24,malicious,[],"['Application Window Discovery', 'DCShadow', 'Process Injection', 'Peripheral Device Discovery']"
08b9b5b7592004b8733544df1029e2fc085d82db1ba488a43830df49bbbc73b6,malicious,['evasive'],"['Modify Registry', 'Input Capture', 'Application Window Discovery', 'Process Injection', 'System Time Discovery', 'Hooking', 'Peripheral Device Discovery']"
ec558a2175deb1cb6c79a72a2b0b5a89f77b8a12a799f7e436dd04ae49b5799e,malicious,"['exploit', 'evasive']","['Modify Registry', 'Input Capture', 'Application Window Discovery', 'Process Injection', 'System Time Discovery', 'Hooking']"
bedbad32669259305b66f2a5b97c2facc6755a0f314fa116b244e1a877306d80,malicious,[],"['Kernel Modules and Extensions', 'Modify Registry', 'Query Registry', 'System Time Discovery', 'Hooking', 'Peripheral Device Discovery']"
54f1450decbcec6fa14380c13532e06fb6cf976c5fd07db5d4810636ba280b35,malicious,[],"['Kernel Modules and Extensions', 'Peripheral Device Discovery', 'Modify Registry', 'Query Registry']"
93b0ea64ed8a6c613b656b8835e34f54b12a971e27a257e2c9afbf9eeb62b8f9,malicious,[],"['Uncommonly Used Port', 'Modify Registry', 'File Deletion', 'Local Job Scheduling', 'Remote Desktop Protocol', 'Remote System Discovery', 'Query Registry', 'Process Injection', 'Hooking', 'File and Directory Discovery', 'System Network Configuration Discovery', 'Account Discovery', 'Peripheral Device Discovery', 'Service Execution', 'Data Compressed', 'Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Registry Run Keys / Start Folder', 'Masquerading']"
7dc1dd6f3d25a58385d26e3d5f1ad315bd92afee7c0222d4efabe3c8593ac31e,malicious,[],"['Kernel Modules and Extensions', 'Clipboard Data', 'File Deletion', 'Modify Registry', 'File and Directory Discovery', 'Service Execution', 'Registry Run Keys / Start Folder', 'Remote System Discovery', 'System Network Configuration Discovery', 'Query Registry', 'Process Injection', 'Hooking', 'Account Discovery', 'Data Compressed', 'Peripheral Device Discovery', 'Network Service Scanning']"
3fc1e37ec31348f5ceb72a24261941e2b769d7aab7dd21b3bbc0c813f0f7776f,unable to retrieve,['backdoor'],['Email Collection']
c569d1779892f9042308ae4a6334b7ffe3df310c865c455edcb4aabd64fc09c9,malicious,['exploit'],['Kernel Modules and Extensions']
61e9d5c0727665e9ef3f328141397be47c65ed11ab621c644b5bbf1d67138403,malicious,"['rootkit', 'adware', 'keylogger', 'crypt', 'worm', 'downloader', 'ransomware', 'toolbar', 'injector', 'riskware', 'nanocore', 'rat', 'exploit', 'backdoor', 'autorun']","['Data Compressed', 'Kernel Modules and Extensions', 'Query Registry']"
2e5fbfb7932b117a2f6093dc346cdee4a5702e39739d9c40d27bfd1580f6f0d7,malicious,[],"['Data Compressed', 'Hooking']"
5b49519816986cf225230268415d4e91ed2b034b0833d623775566571dd1c828,malicious,[],['Remote Desktop Protocol']
85b936960fbe5100c170b777e1647ce9f0f01e3ab9742dfc23f37cb0825b30b5,malicious,['exploit'],"['Data Compressed', 'System Information Discovery', 'System Time Discovery']"
50f329e034db96ba254328cd1e0f588af6126c341ed92ddf4aeb96bc76835937,malicious,"['crypt', 'downloader', 'riskware', 'exploit', 'backdoor']","['Data Compressed', 'Kernel Modules and Extensions', 'Hooking', 'Query Registry']"
15292172a83f2e7f07114693ab92753ed32311dfba7d54fe36cc7229136874d9,malicious,"['crypt', 'downloader', 'riskware', 'exploit', 'backdoor']","['Data Compressed', 'Query Registry', 'Hooking']"
977d012939ec07af1ae940882c779307034571924b79fc769f347f73c9197c8d,malicious,[],"['Kernel Modules and Extensions', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Remote Desktop Protocol', 'New Service', 'Query Registry', 'Hooking', 'Data Compressed']"
aceb27720115a63b9d47e737fd878a61c52435ea4ec86ba8e58ee744bc85c4f3,malicious,"['crypt', 'downloader', 'riskware', 'exploit', 'backdoor']",['Data Compressed']
6bfae0310dc477c5e44ae41d6e6138d02af579ef9d9786400561e706a5de7bee,malicious,['evasive'],"['Kernel Modules and Extensions', 'File and Directory Discovery', 'Remote System Discovery', 'Query Registry', 'System Time Discovery', 'Process Injection', 'Disabling Security Tools', 'Hooking']"
8d31ee8648ca9c777eced80d409b578b3ab94109ab2bd9b983585dad22c52ef0,malicious,[],"['Kernel Modules and Extensions', 'System Time Discovery', 'File and Directory Discovery', 'Hooking']"
76b587e9e4d549d56f0a680bd77724bfdefc51b3758435d3524b9c76ca43af3d,malicious,[],"['Data Compressed', 'Process Injection', 'Hooking']"
cdc95d0113a2af05c2e70fab23f6c218ae583ebcb47077dd5b705a476f9d6b96,malicious,['evasive'],"['Kernel Modules and Extensions', 'Clipboard Data', 'File and Directory Discovery', 'Process Discovery', 'Windows Management Instrumentation', 'Service Execution', 'Input Capture', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Email Collection', 'System Information Discovery']"
256c2a409c97448d168f3eb1bfb89af3d259dfc05a510a3f464d8e4b348116d4,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'File and Directory Discovery', 'Service Execution', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Email Collection', 'Hooking', 'System Time Discovery', 'Data Compressed', 'System Information Discovery']"
d3e480ff8deb8c8cc2e0a45270085a950bc79829655daa883ab4f753375fcf3b,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'File and Directory Discovery', 'Service Execution', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
850253669b80ea2bf3ab02b3035ee330a8b718d7690f3fc0bf5d11b29e71b6ca,malicious,[],['Unknown technique']
499737b3ef65106a9473913afbdd98fa5a274e61d7acaf5b9589c1180517fa1d,malicious,[],"['Kernel Modules and Extensions', 'Modify Registry', 'File and Directory Discovery', 'Windows Management Instrumentation', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking']"
5d10589612f319b69643a3c01827ec6257449740106827a5899f5949b4c86821,malicious,[],"['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Query Registry', 'Email Collection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
0b023e81edba02b1a27eccb9e176a578747406284fdb4608daa70c6ddacc345b,malicious,"['cerber', 'ransomware']","['Data Compressed', 'System Time Discovery', 'Remote Desktop Protocol']"
a37106e4e8628097472e3c4840e8800453f4cc8ed74f07d1896ab84f2ac1a4b2,malicious,['wowlik'],"['Service Execution', 'System Time Discovery', 'Hooking', 'Peripheral Device Discovery']"
f9a4886f46fbbdaccfe60b897e87c0e479085bcccddfcfa41c555cf8c07a3680,malicious,[],['Unknown technique']
e503ab182539a605f0121c78a0c1c58afa169c60284dab6e7560f8bbe7b00933,malicious,"['macros-on-close', 'macros-on-open']","['Office Application Startup', 'Modify Registry', 'Hooking', 'Application Window Discovery']"
164e56c2effae2a307f9cbb23bd6328d942b647c39de59551b394a0358ac90cd,malicious,[],"['Kernel Modules and Extensions', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
3bba89e77b07e78c45b0d2e3cb8c217f11a79c2ba3ed23354715e3256bab14b2,malicious,[],"['Kernel Modules and Extensions', 'Remote Desktop Protocol', 'Query Registry', 'Hooking', 'Data Compressed']"
767b877e735c425bf05c34683356abfde4070b092f17a4741ea5ac490611f3de,malicious,[],"['Process Discovery', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Hooking']"
5489616ad59e2ae0913f40458e044d3a1e856b8ade4a6bbc28292b491bdf0b98,malicious,['evasive'],"['Kernel Modules and Extensions', 'Modify Registry', 'Windows Management Instrumentation', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Code Signing', 'Hooking', 'Email Collection', 'Data Compressed', 'Peripheral Device Discovery', 'Software Packing']"
2aafc14e451aed8d961661aabcf52f1d69e5e174521e1b55cab0f613dd588911,malicious,['evasive'],"['Kernel Modules and Extensions', 'File Deletion', 'Process Discovery', 'Remote Desktop Protocol', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Data Compressed', 'Peripheral Device Discovery']"
04cefc4ca89fcbc7d67061771e4efa3d5ba96cb403f57674bdbdcfea0c489c04,malicious,[],"['Query Registry', 'Process Injection', 'Email Collection', 'Remote Desktop Protocol']"
51318671b66049a19755b8cf117bda5f72d0e02b77e636f949ed1e368b591739,malicious,[],"['Kernel Modules and Extensions', 'Query Registry', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
868b36a2b4061539d6b425fe05f6ee3c53ea3475ddcbdb97c614c8f6c030ba7f,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'Email Collection', 'Peripheral Device Discovery']"
cf812d72058870884d53f7d7a6d0d2b1a633d2f73b7148245a985632b56a2cc1,malicious,[],['Remote Desktop Protocol']
4677fd6685308c26b9a134116875d50546ea3e652f83fbdb984e9ac966279539,malicious,[],"['Kernel Modules and Extensions', 'File and Directory Discovery', 'Input Capture', 'Remote Desktop Protocol', 'Query Registry', 'System Time Discovery']"
da5804807badf206d16282428a666b561afdfc0bcfe88dbf6d5cc8eb8e8f5b70,malicious,[],"['Data Compressed', 'Remote Desktop Protocol']"
4f74a25be621038fa20ca0bbc18a060a180e10936682d0155d3d818925772360,malicious,[],['Remote Desktop Protocol']
67a02b4efa2cbfda45c9662d9c105183b862401cb8fbd846ee52d29babbdbd04,malicious,[],"['Execution through Module Load', 'File Deletion', 'File and Directory Discovery', 'Application Window Discovery', 'System Time Discovery', 'Email Collection', 'System Information Discovery']"
af24fa989ca4eb94112ec285561190f0df0d24801ba5e7ef05c939a82ac1ae43,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Remote Desktop Protocol', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery']"
ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa,malicious,"['ransomware', 'wannacry', 'wanacrypt0r', 'wcry']","['Uncommonly Used Port', 'File Deletion', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Network Service Scanning', 'Clipboard Data', 'File and Directory Discovery', 'File System Permissions Weakness', 'Security Software Discovery', 'Service Execution', 'Application Window Discovery', 'Email Collection', 'Data Compressed', 'Kernel Modules and Extensions', 'Process Discovery', 'Windows Management Instrumentation', 'Registry Run Keys / Start Folder']"
ed01ebfbc9eb5bbea545af4d01bf5f1071661840480439c6e5babe8e080e41aa,malicious,"['ransomware', 'wannacry', 'wanacrypt0r', 'wcry']","['Uncommonly Used Port', 'File Deletion', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Network Service Scanning', 'Clipboard Data', 'File and Directory Discovery', 'File System Permissions Weakness', 'Security Software Discovery', 'Service Execution', 'Application Window Discovery', 'Email Collection', 'Data Compressed', 'Kernel Modules and Extensions', 'Process Discovery', 'Windows Management Instrumentation', 'Registry Run Keys / Start Folder']"
8fccbe6f8c5ae093987fbea7ea29488925b8239a927667e1bd77b67a4e6beceb,malicious,['exploit'],"['Service Execution', 'File System Permissions Weakness', 'Application Window Discovery', 'DCShadow', 'Process Injection']"
8e154ba521608bcf09bba26189e9e1bf86cae70ef7f283579518a641a0ea955f,malicious,"['rootkit', 'adware', 'keylogger', 'crypt', 'worm', 'downloader', 'ransomware', 'toolbar', 'injector', 'riskware', 'exploit', 'backdoor', 'autorun']","['Kernel Modules and Extensions', 'Modify Registry', 'Query Registry', 'Email Collection', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
9406d3b048d0e593db4b1cc60fb5e27d986249694dd21589e6dccdb20a7181ff,malicious,[],"['File and Directory Discovery', 'System Time Discovery', 'Code Signing', 'Hooking', 'Data Compressed']"
5cb1874b447bcda3a591c545663f22924e61e72ddea6660ba416d24e5258acd6,malicious,['evasive'],"['Clipboard Data', 'Service Execution', 'Input Capture', 'Application Window Discovery', 'Process Injection', 'System Time Discovery', 'Hooking', 'Email Collection']"
5cb1874b447bcda3a591c545663f22924e61e72ddea6660ba416d24e5258acd6,malicious,['evasive'],"['Clipboard Data', 'Service Execution', 'Input Capture', 'Application Window Discovery', 'Process Injection', 'System Time Discovery', 'Hooking', 'Email Collection']"
a3d5715a81f2fbeb5f76c88c9c21eeee87142909716472f911ff6950c790c24d,malicious,"['adware', 'backdoor', 'worm']","['Kernel Modules and Extensions', 'Modify Registry', 'Process Discovery', 'Distributed Component Object Model', 'Service Execution', 'Bootkit', 'File System Permissions Weakness', 'Data Encoding', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Email Collection', 'Hooking', 'Deobfuscate/Decode Files or Information', 'Data Compressed', 'Unknown technique', 'Peripheral Device Discovery']"
221b5792a88cb6bbf70cebce976ef17545da8b57318b2deb03c1112a036d6d16,malicious,['bundlore'],"['Email Collection', 'Code Signing']"
5e2cd213ff47b7657abd9167c38ffd8b53c13261fe22adddea92b5a2d9e320ad,malicious,[],"['System Owner/User Discovery', 'System Information Discovery', 'System Time Discovery', 'Hooking']"
39b50d30502f6fc8e65b6b619aa852b2f61bbbc0521bdb554568c8e81c1984aa,malicious,[],"['Process Injection', 'Email Collection', 'Remote Desktop Protocol', 'Software Packing']"
c4b122f7bab30363b472a3dffb8a7c61604c0ec4719ebd233ccbac8be0951be1,malicious,[],"['Change Default File Association', 'Kernel Modules and Extensions', 'Clipboard Data', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Registry Run Keys / Start Folder', 'File System Permissions Weakness', 'Input Capture', 'Security Software Discovery', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'Peripheral Device Discovery']"
77cfb8f6cb40e256da448f91329cc063fab502b864040ae0966104531c2198d6,malicious,[],"['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Service Execution', 'Registry Run Keys / Start Folder', 'Query Registry', 'System Time Discovery', 'Data Compressed', 'System Information Discovery']"
f066538dc4def0f8e0f09e6160d338a812b9253023f6578ba475e52f4264f03a,malicious,[],"['Modify Registry', 'Process Discovery', 'Service Execution', 'Application Window Discovery', 'Query Registry', 'System Time Discovery', 'Process Injection', 'Hooking', 'Data Compressed', 'System Information Discovery']"
268a31e8998291c9c07ec53e639b4de48d9f9aebd131557d8bcaad6b64d0c4b4,malicious,[],"['Kernel Modules and Extensions', 'Clipboard Data', 'File Deletion', 'Windows Management Instrumentation', 'System Time Discovery', 'Data Compressed', 'Network Service Scanning']"
256fdfeaaee132be2658ddd4e52241e9ce7bc5f0a83365498eec913779c562e6,malicious,[],"['Modify Registry', 'File Deletion', 'Data Encoding', 'Query Registry', 'Process Injection', 'Hooking', 'Network Service Scanning', 'File System Permissions Weakness', 'System Network Configuration Discovery', 'Peripheral Device Discovery', 'Service Execution', 'Application Window Discovery', 'Code Signing', 'Data Compressed', 'Software Packing', 'Kernel Modules and Extensions', 'Process Discovery', 'Commonly Used Port', 'Registry Run Keys / Start Folder']"
e929c6c9f9100543c1c063b8003b67fc76f955339109d6e04a77aa0593de0867,malicious,[],"['Kernel Modules and Extensions', 'File Deletion', 'Process Discovery', 'Query Registry', 'System Time Discovery', 'Email Collection', 'Data Compressed', 'System Information Discovery', 'Network Service Scanning']"
011446fe5125d0b87ad035360cd292a0a24676bb908332732fff9a9ee70791ac,malicious,[],"['Kernel Modules and Extensions', 'Process Discovery', 'Query Registry', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
846f0e900ee782189ba6d7a3d213b7f3c482dacc102bb963eae45491d69804c3,malicious,[],"['Kernel Modules and Extensions', 'Clipboard Data', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Registry Run Keys / Start Folder', 'Query Registry', 'Process Injection', 'Code Signing', 'System Time Discovery', 'Email Collection']"
82e5b0f0c4f7a71528615cf1c8a6d66dcf07514e934ce3a78d9ec6306c8590c8,malicious,['pua'],"['Kernel Modules and Extensions', 'File Deletion', 'Query Registry', 'Hooking', 'Data Compressed']"
55445dde1b5ffe7b61b0dde81576d28c88a384557982c84b378755cd90a51a08,malicious,['darkkomet'],"['Data Compressed', 'Hooking']"
759aa04d5b03ebeee13ba01df554e8c962ca339c74f56627c8bed6984bb7ef80,malicious,[],"['Kernel Modules and Extensions', 'Clipboard Data', 'Windows Management Instrumentation', 'Registry Run Keys / Start Folder', 'Remote Desktop Protocol', 'Query Registry', 'System Time Discovery', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery']"
dddb41b5b2d287d5c047d8decc2794172ff5181099e0105ce56dbfe6665e461f,malicious,"['banker', 'macros-on-open', 'evasive', 'emotet']","['Modify Registry', 'Windows Management Instrumentation', 'PowerShell', 'Service Execution', 'Office Application Startup', 'Application Window Discovery', 'Process Injection', 'Email Collection', 'Hooking', 'Peripheral Device Discovery']"
b7f82678830c34db745a16d5551386f15ff28fda563f10c6903f6471a58e243e,malicious,['evasive'],"['Kernel Modules and Extensions', 'Process Discovery', 'Windows Management Instrumentation', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery']"
1e5375b400f68c422804703390489b2cf3968c2a8bccb0b5b3c55fe1d2e3c991,malicious,['evasive'],"['Kernel Modules and Extensions', 'Service Execution', 'Remote Desktop Protocol', 'Query Registry', 'Hooking', 'System Information Discovery']"
9648bc9153bef3f43f690c694eb913825a6d6112e523bfe4568461d03d94151a,malicious,['evasive'],"['Kernel Modules and Extensions', 'Windows Management Instrumentation', 'Remote Desktop Protocol', 'Query Registry', 'Process Injection', 'Email Collection', 'Hooking', 'Data Compressed']"
cbe5f4afd18753839d7e47ee41e6a6c1a1d03e806a77ba7a585ac7b7cad92450,malicious,[],['Remote Desktop Protocol']
754cd3b72d497c157d5f685f63def4a45ca2a4ed220e7b817c4a9dd7af0dd27f,malicious,[],"['Application Window Discovery', 'Data Compressed', 'Query Registry', 'Remote Desktop Protocol']"
10182f0e64b765db989c158402c76eb1e0e862cab407f7c5cec133d8e5cb73e3,malicious,[],"['Data Compressed', 'Process Injection']"
509226dfe78ef73a022b08d89874c62418652a71c94785038fa5e8971c9b7498,malicious,['macros-on-open'],"['Office Application Startup', 'Service Execution', 'Hooking']"
db5f9d79c97974ce26a95d684463eba8a7b9ad6baebbea95d715a4b9778065f0,malicious,[],"['System Time Discovery', 'Process Injection', 'Modify Registry', 'Hooking']"
587c3247f3b7b5369811cec262b1ae186e37a2294c8f791a2650827f07503f22,malicious,[],"['System Time Discovery', 'Modify Registry', 'Hooking']"
f130530949c0e3adca48ba558980b634c0a78c8faa5572718b665cc7abfd7703,malicious,[],"['System Time Discovery', 'Kernel Modules and Extensions', 'Process Injection', 'Security Software Discovery']"
41d40e09b7cd44ead1f1d754aa14a317398ed407f47ab336579767fa1f3275fc,malicious,[],"['Kernel Modules and Extensions', 'Modify Registry', 'Process Discovery', 'Service Execution', 'Security Software Discovery', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'System Time Discovery', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Peripheral Device Discovery', 'Network Service Scanning']"
def050d478f9e84882b007f3cd20dc4ffd3bf6f913532caa63ee4c9aec37dc86,malicious,[],"['Kernel Modules and Extensions', 'Process Discovery', 'Service Execution', 'Security Software Discovery', 'Query Registry', 'System Time Discovery', 'Process Injection', 'System Information Discovery', 'Peripheral Device Discovery']"
7017e2906c1dac4ee80f23719d0c24cfe44f098e34c8220bfd865f91477065af,malicious,['installcore'],"['Kernel Modules and Extensions', 'Clipboard Data', 'File Deletion', 'File and Directory Discovery', 'Query Registry', 'Code Signing', 'Hooking', 'Data Compressed']"
b954a29f71e501e9c7b144b6d9ff5a2f9cd96021965123c6cc8ee900312d46c5,malicious,"['conduit', 'opencandy']","['Kernel Modules and Extensions', 'Process Discovery', 'Query Registry', 'System Time Discovery', 'Data Compressed']"
267062d17874681ab4f9e89413ecfd093a31ca3b3f0d9b476d4b7957d4db3770,malicious,['installcore'],"['Kernel Modules and Extensions', 'Clipboard Data', 'File Deletion', 'Modify Registry', 'File and Directory Discovery', 'Registry Run Keys / Start Folder', 'Data Encoding', 'Application Window Discovery', 'Query Registry', 'Process Injection', 'Code Signing', 'Hooking', 'Data Compressed', 'System Information Discovery', 'Software Packing']"
be5d13a518c008cec42b0c34d888ce5d6111e416e316fd1b76c20c61ed5b7f2b,malicious,[],"['Kernel Modules and Extensions', 'Process Discovery', 'Query Registry', 'System Time Discovery', 'Data Compressed']"
